Date,SPX,RUI,FED5YEAR,VIX,DXY,COST,WMT,M,SPSIRE,TGT
12/12/12,1428.48,3988.68,2.8279,15.95,79.815,97.72,68.94,38.86,3186.78,60.54
12/13/12,1419.45,3964.76,2.7855,16.56,79.928,97.849,69.04,38.22,3185.32,61.25
12/16/12,1413.58,3949.19,2.7998,17,79.58,96.917,68.75,38.07,3171.29,60.5
12/17/12,1430.36,3994.64,2.8182,16.34,79.568,98.78,69.2,38.71,3221.95,61.09
12/18/12,1446.79,4041.15,2.8323,15.57,79.359,99.857,69.5,39.11,3258.17,62.28
12/19/12,1435.81,4014.1,2.806,17.36,79.269,98.68,68.52,38.77,3250.16,61.52
12/20/12,1443.69,4036.37,2.8173,17.67,79.261,99.2,69,37.91,3244.16,60.36
12/23/12,1430.15,3999.1,2.8076,17.84,79.617,99.49,68.65,37.51,3218.84,59.6
12/24/12,1426.66,3990.3,2.8152,17.84,79.642,99.44,68.57,37.52,3208.6,59.54
12/25/12,1426.66,3990.3,2.8152,17.84,79.67,99.44,68.57,37.52,3208.6,59.54
12/26/12,1419.83,3969.86,2.8202,19.48,79.621,98.68,67.99,37.13,3149.39,59.21
12/27/12,1418.1,3966.42,2.7601,19.47,79.62,97.92,68.19,37.08,3155.55,58.93
12/30/12,1402.43,3924.95,2.7417,22.72,79.678,96.97,67.61,37.36,3141.69,58.57
12/31/12,1426.19,3991.15,2.7742,18.02,79.769,98.73,68.23,39.02,3216.79,59.17
1/1/13,1426.19,3991.15,2.7742,18.02,79.736,98.73,68.23,39.02,3216.79,59.17
1/2/13,1462.42,4092.62,2.8224,14.68,79.845,101.45,69.24,38.31,3242.48,58.82
1/3/13,1459.37,4086.49,2.8113,14.56,80.382,102.49,68.8,37.47,3271.43,60.16
1/6/13,1466.47,4107.96,2.8369,13.83,80.499,102.16,69.06,37.94,3295.54,60.58
1/7/13,1461.89,4095.53,2.8721,13.79,80.256,101.37,68.4,37.65,3262.71,61.3
1/8/13,1457.15,4084.36,2.8421,13.62,80.345,101.18,68.59,37.05,3250.89,60.64
1/9/13,1461.02,4097.18,2.8406,13.81,80.557,101.23,68.57,36.69,3251.41,60.18
1/10/13,1472.12,4125.89,2.8634,13.49,79.738,100.74,68.36,37.25,3253.61,60.31
1/13/13,1472.05,4126.79,2.8526,13.36,79.563,100.28,68.63,36.89,3255.73,60.07
1/14/13,1470.68,4124.18,2.8629,13.52,79.488,100.37,68.3,37.08,3261.3,60.39
1/15/13,1472.34,4130.83,2.8391,13.55,79.779,101.15,68.98,37.91,3331.03,61.09
1/16/13,1472.63,4130.23,2.8221,13.42,79.804,101.53,69.21,38.43,3342.92,61.32
1/17/13,1480.94,4154.41,2.8724,13.57,79.649,100.96,68.85,38.07,3361.77,61.46
1/20/13,1485.98,4168.02,2.849,12.46,80.036,101.2,69.2,38.42,3382.23,61.53
1/21/13,1485.98,4168.02,2.849,12.46,80.036,101.2,69.2,38.42,3382.23,61.53
1/22/13,1492.56,4187.72,2.8318,12.43,79.874,102.15,69.58,38.18,3383.27,61.49
1/23/13,1494.81,4193.19,2.8308,12.46,79.92,102.12,69.49,38.23,3388.13,61.04
1/24/13,1494.82,4195.68,2.8451,12.69,79.949,102.89,69.79,39,3418.32,61.86
1/27/13,1502.96,4220.55,2.9012,12.89,79.748,102.36,69,38.74,3462.55,61.54
1/28/13,1500.18,4212.41,2.8962,13.57,79.78,102.49,69.35,39.39,3454.74,61.13
1/29/13,1507.84,4230.88,2.8827,13.31,79.564,103.36,69.89,39.95,3458.93,61.34
1/30/13,1501.96,4215.41,2.8522,14.32,79.281,102.53,69.75,39.54,3426.3,60.98
1/31/13,1498.11,4207.6,2.8784,14.28,79.207,102.34,69.95,39.51,3460.62,60.41
2/3/13,1513.17,4249.18,2.8647,12.9,79.125,104.15,70.49,39.51,3468.51,61.15
2/4/13,1495.71,4201.15,2.8648,14.67,79.554,102.48,69.63,38.72,3422.71,60.85
2/5/13,1511.29,4244.52,2.8708,13.72,79.488,103.31,70.77,39.85,3484.04,62.4
2/6/13,1512.12,4249.28,2.8557,13.41,79.721,101.7,71.31,39.48,3494.54,62.69
2/7/13,1509.39,4242.92,2.8447,13.5,80.192,101.85,71.23,40.27,3483.45,62.3
2/10/13,1517.93,4267.63,2.8507,13.02,80.246,102.79,71.48,39.92,3507.38,62.49
2/11/13,1517.01,4264.49,2.8604,12.94,80.31,101.99,71.4,40.24,3497.03,62.67
2/12/13,1519.43,4272.11,2.8896,12.64,80.106,101.76,71.4,40.11,3500.73,62.73
2/13/13,1520.33,4276.89,2.9036,12.98,80.091,101.63,71.39,39.96,3495.68,62.69
2/14/13,1521.38,4280.37,2.8317,12.66,80.458,102.02,70.82,39.54,3494.2,63.09
2/17/13,1519.79,4276.64,2.8115,12.46,80.58,102.17,69.3,39.12,3484.38,61.71
2/18/13,1519.79,4276.64,2.8115,12.46,80.627,102.17,69.3,39.12,3484.38,61.71
2/19/13,1530.94,4307.56,2.8522,12.31,80.468,101.9,68.76,40.43,3545.92,61.87
2/20/13,1511.95,4252.5,2.829,14.68,81.069,101.08,69.21,39.51,3484.09,62.65
2/21/13,1502.42,4224.2,2.812,15.22,81.461,100.69,70.26,39.33,3469.74,63.4
2/24/13,1515.6,4262.55,2.8094,14.17,81.482,101.16,70.4,39.08,3472.53,63.6
2/25/13,1487.85,4185.58,2.7627,18.99,81.67,100.09,70.44,38.52,3400.81,62.89
2/26/13,1496.94,4211.62,2.7611,16.87,81.87,99.45,71.11,39.59,3412.81,64.05
2/27/13,1515.99,4266.89,2.797,14.73,81.602,100.73,71.66,40.58,3468.78,63.12
2/28/13,1514.68,4264.13,2.8025,15.51,81.949,101.29,70.78,41.1,3464.37,62.96
3/3/13,1518.2,4272.22,2.7996,15.36,82.313,101.42,71.74,40.68,3477.35,64.13
3/4/13,1525.2,4292.08,2.8138,14.01,82.195,103.43,73.26,41.54,3502.16,66.44
3/5/13,1539.79,4334.34,2.8303,13.48,82.087,103.15,73.72,41.72,3544.15,66.68
